sware swarf {}
sware swarm {}
sware swart {}
spued slued {}
spued speed {}
spued spied {}
pumas pupas {}
pumas pumps {}
spare scare {}
spare share {}
spare snare {}
spare space {}
spare spade {}
spare spake {}
spare stare {}
spare spire {}
spare spate {}
spare spark {}
spare spars {}
faked baked {}
faked caked {}
faked faced {}
faked faded {}
faked naked {}
faked raked {}
faked waked {}
faked famed {}
faked fared {}
faked fated {}
faked faxed {}
faked fazed {}
faked faker {}
faked fakes {}
birth berth {}
birth birch {}
birth firth {}
birth girth {}
birth mirth {}
hangs bangs {}
hangs fangs {}
hangs gangs {}
hangs hands {}
hangs pangs {}
hangs tangs {}
hangs hanks {}
calyx calix {}
piped biped {}
piped piled {}
piped pined {}
piped wiped {}
piped piper {}
piped pipes {}
piped pipet {}
snits knits {}
snits shits {}
snits skits {}
snits slits {}
snits snips {}
snits units {}
snits spits {}
snits suits {}
snits snots {}
mayor major {}
mayor manor {}
vireo video {}
vireo vires {}
fears bears {}
fears dears {}
fears gears {}
fears hears {}
fears nears {}
fears pears {}
fears rears {}
fears sears {}
fears tears {}
fears wears {}
fears years {}
fears feats {}
lurks larks {}
lurks lucks {}
lurks lures {}
lurks murks {}
craze braze {}
craze crane {}
craze crate {}
craze crave {}
craze graze {}
craze crazy {}
pagan paean {}
pagan pavan {}
parry carry {}
parry harry {}
parry marry {}
parry tarry {}
parry party {}
ricer dicer {}
ricer nicer {}
ricer racer {}
ricer riced {}
ricer rider {}
ricer rifer {}
ricer rimer {}
ricer riper {}
ricer riser {}
ricer rices {}
tiler filer {}
tiler miler {}
tiler oiler {}
tiler tiger {}
tiler tiled {}
tiler viler {}
tiler timer {}
tiler titer {}
tiler tiles {}
hobby bobby {}
hobby lobby {}
hobby nobby {}
hobby hubby {}
flits flats {}
flits flics {}
flits flies {}
flits flips {}
flits slits {}
routs bouts {}
routs gouts {}
routs louts {}
routs pouts {}
routs roots {}
routs route {}
routs touts {}
glint flint {}
serum scrum {}
serum sebum {}
serum sedum {}
serum strum {}
talks balks {}
talks calks {}
talks tacks {}
talks talcs {}
talks tales {}
talks walks {}
talks tanks {}
talks tasks {}
talks talus {}
talks talky {}
wanly manly {}
comet comer {}
comet comes {}
comet coset {}
comet covet {}
brack black {}
brack brace {}
brack crack {}
brack track {}
brack wrack {}
brack brick {}
brack bract {}
fazes dazes {}
fazes faces {}
fazes fades {}
fazes fakes {}
fazes fames {}
fazes fares {}
fazes fates {}
fazes faxes {}
fazes fazed {}
fazes gazes {}
fazes hazes {}
fazes lazes {}
fazes mazes {}
fazes razes {}
fazes fuzes {}
scarf scare {}
scarf snarf {}
scarf swarf {}
scarf scurf {}
scarf scarp {}
scarf scars {}
scarf scary {}
varia maria {}
phone shone {}
phone prone {}
phone phony {}
forte force {}
forte forge {}
forte torte {}
forte forth {}
forte forts {}
forte forty {}
grave brave {}
grave crave {}
grave grace {}
grave grade {}
grave grape {}
grave grate {}
grave grove {}
grave graze {}
grave gravy {}
dodgy dodge {}
dodgy podgy {}
dodgy doggy {}
vapor valor {}
skits shits {}
skits skids {}
skits skies {}
skits skims {}
skits skins {}
skits skips {}
skits slits {}
skits spits {}
skits suits {}
reefs reeds {}
reefs reeks {}
reefs reels {}
fleck aleck {}
fleck flack {}
fleck flick {}
fleck flock {}
conic colic {}
conic comic {}
conic ionic {}
conic monic {}
conic sonic {}
conic tonic {}
conic cynic {}
claps chaps {}
claps clads {}
claps clams {}
claps clans {}
claps flaps {}
claps slaps {}
claps craps {}
claps clips {}
claps clops {}
claps class {}
claps claws {}
bairn cairn {}
dense sense {}
dense tense {}
lobed robed {}
lobed loped {}
lobed loved {}
lobed lowed {}
lobed lobes {}
serge merge {}
serge sarge {}
serge sedge {}
serge verge {}
serge surge {}
serge serve {}
daily gaily {}
daily doily {}
daily dally {}
daily dairy {}
daily daisy {}
moron boron {}
liver diver {}
liver fiver {}
liver giver {}
liver hiver {}
liver laver {}
liver lever {}
liver lifer {}
liver liker {}
liver liner {}
liver liter {}
liver liven {}
liver lover {}
liver lives {}
snoop scoop {}
snoop sloop {}
snoop snood {}
snoop snook {}
snoop stoop {}
snoop swoop {}
snoop snoot {}
typos hypos {}
typos topos {}
typos types {}
typos tyros {}
eaten oaten {}
eaten paten {}
eaten eater {}
pally bally {}
pally dally {}
pally palls {}
pally rally {}
pally sally {}
pally tally {}
pally polly {}
pally palmy {}
pally palsy {}
gulls bulls {}
gulls culls {}
gulls fulls {}
gulls galls {}
gulls gills {}
gulls gules {}
gulls gulfs {}
gulls hulls {}
gulls lulls {}
gulls mulls {}
gulls nulls {}
gulls pulls {}
gulls gulps {}
gulls gully {}
quipu quips {}
folia folic {}
folia folio {}
folio folic {}
folio polio {}
hazel hazed {}
hazel hazer {}
hazel hazes {}
songs bongs {}
songs gongs {}
songs longs {}
songs sings {}
songs tongs {}
tails bails {}
tails fails {}
tails hails {}
tails jails {}
tails mails {}
tails nails {}
tails pails {}
tails rails {}
tails sails {}
tails taels {}
tails vails {}
tails wails {}
tails toils {}
techs techy {}
autos altos {}
cloud aloud {}
cloud clout {}
screw shrew {}
screw strew {}
refry refly {}
refry retry {}
scops scope {}
scops shops {}
scops slops {}
scops stops {}
scops scows {}
bride bribe {}
bride pride {}
bride brine {}
mewed dewed {}
mewed hewed {}
mewed meted {}
mewed rewed {}
mewed sewed {}
mewed mowed {}
sassy gassy {}
sassy sissy {}
brine bribe {}
brine urine {}
brine bring {}
brine brink {}
brine briny {}
spate skate {}
spate slate {}
spate space {}
spate spade {}
spate spake {}
spate state {}
spate spite {}
spate spats {}
mined dined {}
mined fined {}
mined lined {}
mined maned {}
mined miked {}
mined mimed {}
mined pined {}
mined vined {}
mined wined {}
mined mired {}
mined mixed {}
mined miner {}
mined mines {}
metre mitre {}
metre metro {}
sails bails {}
sails fails {}
sails hails {}
sails jails {}
sails mails {}
sails nails {}
sails pails {}
sails rails {}
sails vails {}
sails wails {}
sails soils {}
eruct erect {}
eruct erupt {}
deals deads {}
deals heals {}
deals meals {}
deals peals {}
deals reals {}
deals seals {}
deals teals {}
deals veals {}
deals weals {}
deals zeals {}
deals dials {}
deals duals {}
deals dells {}
deals deans {}
deals dears {}
deals dealt {}
wacko wacky {}
drops crops {}
drops drips {}
drops props {}
drops dross {}
muter cuter {}
muter mater {}
muter meter {}
muter miter {}
muter muser {}
muter muted {}
muter outer {}
muter mutes {}
fazed dazed {}
fazed faced {}
fazed faded {}
fazed famed {}
fazed fared {}
fazed fated {}
fazed faxed {}
fazed gazed {}
fazed hazed {}
fazed lazed {}
fazed mazed {}
fazed razed {}
fazed fuzed {}
cozen coven {}
cozen dozen {}
press cress {}
press dress {}
press preps {}
press tress {}
press preys {}
press prest {}
strep steep {}
strep strap {}
strep strip {}
strep strop {}
strep strew {}
burps bumps {}
burps burgs {}
burps burls {}
burps burns {}
burps turps {}
burps burrs {}
idles idled {}
idles idler {}
idles isles {}
bones banes {}
bones bodes {}
bones bonds {}
bones boned {}
bones boner {}
bones cones {}
bones hones {}
bones nones {}
bones pones {}
bones tones {}
bones zones {}
bones bores {}
bones boxes {}
bones bongs {}
bones bonks {}
bones bonus {}
softy lofty {}
softy softs {}
softy sooty {}
wrung brung {}
wrung wring {}
wrung wrong {}
prior prier {}
mange range {}
mange munge {}
mange marge {}
mange manse {}
mange mango {}
mange mangy {}
pocky cocky {}
pocky picky {}
pocky pocks {}
pocky rocky {}
pocky porky {}
fulls bulls {}
fulls culls {}
fulls falls {}
fulls fells {}
fulls fills {}
fulls fuels {}
fulls hulls {}
fulls lulls {}
fulls mulls {}
fulls nulls {}
fulls pulls {}
fulls furls {}
fulls fully {}
grime crime {}
grime prime {}
grime gripe {}
grime grimy {}
swing awing {}
swing owing {}
swing sling {}
swing sting {}
swing suing {}
swing swine {}
swing swung {}
hoped coped {}
hoped doped {}
hoped holed {}
hoped homed {}
hoped honed {}
hoped loped {}
hoped moped {}
hoped roped {}
hoped toped {}
hoped hyped {}
hoped hosed {}
hoped hoper {}
hoped hopes {}
buffa buffo {}
buffa buffs {}
needs deeds {}
needs heeds {}
needs reeds {}
needs seeds {}
needs weeds {}
needs nerds {}
needs needy {}
clans clads {}
clans clams {}
clans clang {}
clans clank {}
clans elans {}
clans glans {}
clans plans {}
clans class {}
clans claws {}
hound bound {}
hound found {}
hound mound {}
hound pound {}
hound round {}
hound sound {}
hound wound {}
pavan paean {}
petit pewit {}
caper cager {}
caper caner {}
caper caped {}
caper gaper {}
caper paper {}
caper raper {}
caper taper {}
caper coper {}
caper carer {}
caper cater {}
caper capes {}
latus laths {}
latus lotus {}
filer fiber {}
filer filar {}
filer filed {}
filer miler {}
filer oiler {}
filer viler {}
filer finer {}
filer firer {}
filer fiver {}
filer fixer {}
filer files {}
filer filet {}
stoke smoke {}
stoke spoke {}
stoke stake {}
stoke stoae {}
stoke stole {}
stoke stone {}
stoke store {}
stoke stove {}
rivet civet {}
rivet revet {}
rivet rived {}
rivet riven {}
rivet rives {}
barge badge {}
barge large {}
barge marge {}
barge sarge {}
fauns fauna {}
fauns fawns {}
voile toile {}
voile voice {}
voile voila {}
cedes ceded {}
cedes ceder {}
cedes codes {}
briar friar {}
briar brier {}
cocos cocas {}
cocos cocks {}
cocos locos {}
cocos cohos {}
talky balky {}
talky tally {}
nooky booky {}
nooky cooky {}
nooky gooky {}
nooky hooky {}
nooky kooky {}
nooky looky {}
nooky nooks {}
nooky rooky {}
pupil pupal {}
tolls bolls {}
tolls dolls {}
tolls lolls {}
tolls molls {}
tolls polls {}
tolls rolls {}
tolls tells {}
tolls tills {}
tolls toils {}
tolls tools {}
punny bunny {}
punny funny {}
punny gunny {}
punny penny {}
punny punky {}
punny runny {}
punny sunny {}
punny tunny {}
loony goony {}
loony looky {}
loony loons {}
loony moony {}
acned ached {}
acned acked {}
acned acted {}
acned acnes {}
motto lotto {}
motto molto {}
fussy mussy {}
fussy pussy {}
fussy fusty {}
plash blash {}
plash clash {}
plash flash {}
plash slash {}
plash plush {}
plash plasm {}
unarm unarc {}
unarm unary {}
wolds colds {}
wolds folds {}
wolds golds {}
wolds holds {}
wolds molds {}
wolds welds {}
wolds wilds {}
wolds woods {}
wolds words {}
plats blats {}
plats flats {}
plats peats {}
plats plans {}
plats plate {}
plats slats {}
plats prats {}
plats plots {}
plats plays {}
riser miser {}
riser rider {}
riser rifer {}
riser rimer {}
riser riper {}
riser risen {}
riser wiser {}
riser rises {}
ruing cuing {}
ruing suing {}
ruing ruins {}
lazes dazes {}
lazes gazes {}
lazes hazes {}
lazes laces {}
lazes lades {}
lazes lakes {}
lazes lames {}
lazes lanes {}
lazes lases {}
lazes laves {}
lazes lazed {}
lazes mazes {}
lazes razes {}
singe binge {}
singe hinge {}
singe siege {}
singe since {}
singe tinge {}
singe sings {}
spitz spite {}
spitz spits {}
hades fades {}
hades jades {}
hades lades {}
hades wades {}
hades hides {}
hades hales {}
hades hames {}
hades hares {}
hades hates {}
hades haves {}
hades hazes {}
gored bored {}
gored cored {}
gored pored {}
gored gores {}
misty fisty {}
misty missy {}
misty mists {}
misty musty {}
twill swill {}
twill trill {}
twill twirl {}
toast boast {}
toast coast {}
toast roast {}
dinar diner {}
upper upped {}
birch bitch {}
decal decaf {}
decal fecal {}
decal ducal {}
decal decay {}
stogy stagy {}
stogy stony {}
stogy story {}
latex later {}
stake shake {}
stake slake {}
stake snake {}
stake spake {}
stake stage {}
stake stale {}
stake stare {}
stake state {}
stake stave {}
bogus bonus {}
fiche niche {}
fiche fichu {}
hyped typed {}
hyped hyper {}
hyped hypes {}
beach leach {}
beach peach {}
beach reach {}
beach teach {}
beach beech {}
beach belch {}
beach bench {}
froth broth {}
froth frosh {}
froth troth {}
froth wroth {}
kikes bikes {}
kikes hikes {}
kikes likes {}
kikes mikes {}
kikes pikes {}
kikes tikes {}
kikes yikes {}
kikes kites {}
lards bards {}
lards cards {}
lards lands {}
lards nards {}
lards pards {}
lards wards {}
lards yards {}
lards lords {}
lards lauds {}
lards larks {}
lards lardy {}
rower bower {}
rower cower {}
rower dower {}
rower lower {}
rower mower {}
rower power {}
rower rawer {}
rower roger {}
rower roper {}
rower rover {}
rower rowed {}
rower sower {}
rower tower {}
rower vower {}
soppy hoppy {}
soppy loppy {}
soppy poppy {}
soppy sappy {}
soppy soapy {}
soppy soupy {}
wheel wheal {}
wheel wheee {}
tooth booth {}
tooth sooth {}
tooth troth {}
tooth toots {}
diddy biddy {}
diddy daddy {}
diddy giddy {}
diddy middy {}
diddy duddy {}
tiles biles {}
tiles files {}
tiles miles {}
tiles piles {}
tiles riles {}
tiles tales {}
tiles tides {}
tiles tikes {}
tiles tiled {}
tiles wiles {}
tiles times {}
tiles tines {}
tiles tires {}
tiles tills {}
tiles tilts {}
fruit bruit {}
model modal {}
model yodel {}
model mohel {}
model morel {}
model motel {}
model modem {}
model modes {}
raped caped {}
raped gaped {}
raped raced {}
raped raged {}
raped raked {}
raped taped {}
raped roped {}
raped rated {}
raped raved {}
raped rayed {}
raped razed {}
raped rapid {}
raped raper {}
raped rapes {}
stops shops {}
stops slops {}
stops steps {}
stops stoas {}
stops stows {}
nares bares {}
nares cares {}
nares dares {}
nares fares {}
nares hares {}
nares mares {}
nares names {}
nares napes {}
nares narcs {}
nares nards {}
nares pares {}
nares tares {}
nares wares {}
nares nates {}
nares naves {}
desks decks {}
desks disks {}
desks dusks {}
yanks banks {}
yanks hanks {}
yanks ranks {}
yanks tanks {}
blobs blabs {}
blobs blebs {}
blobs globs {}
blobs slobs {}
blobs boobs {}
blobs blocs {}
blobs blots {}
blobs blows {}
betas zetas {}
betas beths {}
elude elide {}
elude etude {}
elude exude {}
oinky dinky {}
oinky kinky {}
oinky oinks {}
oinky pinky {}
mussy messy {}
mussy missy {}
mussy mossy {}
mussy mushy {}
mussy musky {}
mussy pussy {}
mussy musty {}
apart aport {}
carny canny {}
carny carne {}
carny corny {}
carny carpy {}
carny carry {}
sours fours {}
sours hours {}
sours pours {}
sours slurs {}
sours soars {}
sours souls {}
sours soups {}
sours tours {}
sours yours {}
sours spurs {}
jokes cokes {}
jokes jakes {}
jokes joked {}
jokes joker {}
jokes pokes {}
jokes tokes {}
jokes yokes {}
jokes jukes {}
crumb crump {}
preps greps {}
preps peeps {}
preps props {}
preps preys {}
lints dints {}
lints hints {}
lints lifts {}
lints lilts {}
lints lines {}
lints lings {}
lints links {}
lints mints {}
lints pints {}
lints tints {}
lints lists {}
lints linty {}
texts teats {}
texts tents {}
texts tests {}
texts texas {}
fryer dryer {}
fryer foyer {}
fryer frier {}
fryer pryer {}
fryer wryer {}
kings dings {}
kings jings {}
kings kinds {}
kings lings {}
kings pings {}
kings rings {}
kings sings {}
kings tings {}
kings wings {}
kings zings {}
kings kinks {}
unsee unset {}
unsee unsew {}
unsee unsex {}
worry lorry {}
worry sorry {}
worry wordy {}
worry wormy {}
refix refit {}
refix remix {}
onion anion {}
onion union {}
pluck cluck {}
pluck plunk {}
reedy needy {}
reedy ready {}
reedy reeds {}
reedy seedy {}
reedy weedy {}
reedy reeky {}
troll droll {}
troll trill {}
byres bares {}
byres bores {}
byres lyres {}
byres pyres {}
byres tyres {}
byres bytes {}
bocks backs {}
bocks becks {}
bocks cocks {}
bocks docks {}
bocks hocks {}
bocks jocks {}
bocks locks {}
bocks mocks {}
bocks pocks {}
bocks rocks {}
bocks socks {}
bocks bucks {}
bocks bonks {}
bocks books {}
dorks corks {}
dorks darks {}
dorks dirks {}
dorks docks {}
dorks forks {}
dorks porks {}
dorks works {}
dorks dorms {}
dorks dorky {}
sprit split {}
sprit sprat {}
sprit sprig {}
tools cools {}
tools fools {}
tools pools {}
tools toils {}
tools wools {}
tools toons {}
tools toots {}
slash blash {}
slash clash {}
slash flash {}
slash smash {}
slash stash {}
slash swash {}
slash slosh {}
slash slush {}
pukes cukes {}
pukes dukes {}
pukes jukes {}
pukes nukes {}
pukes pikes {}
pukes pokes {}
pukes pubes {}
pukes puked {}
flush blush {}
flush flash {}
flush flesh {}
flush plush {}
flush slush {}
tones cones {}
tones hones {}
tones nones {}
tones pones {}
tones tines {}
tones tokes {}
tones tomes {}
tones toned {}
tones toner {}
tones zones {}
tones tunes {}
tones totes {}
tones toves {}
tones tongs {}
cabal canal {}
fifes files {}
fifes fines {}
fifes fires {}
fifes fives {}
fifes fixes {}
profs prods {}
profs proms {}
profs props {}
profs prows {}
wimps gimps {}
wimps limps {}
wimps pimps {}
wimps wisps {}
wimps wimpy {}
whiny shiny {}
whiny whine {}
crown brown {}
crown clown {}
crown croon {}
crown crowd {}
crown drown {}
crown frown {}
crown grown {}
crown crows {}
lends bends {}
lends fends {}
lends lands {}
lends leads {}
lends mends {}
lends pends {}
lends rends {}
lends sends {}
lends tends {}
lends vends {}
lends wends {}
caved caged {}
caved caked {}
caved caned {}
caved caped {}
caved cased {}
caved laved {}
caved paved {}
caved raved {}
caved saved {}
caved waved {}
caved cawed {}
caved caves {}
lemur demur {}
lemur femur {}
vivre livre {}
junky funky {}
junky gunky {}
junky hunky {}
junky junks {}
junky punky {}
libra lubra {}
gabby cabby {}
gabby tabby {}
balks backs {}
balks balds {}
balks bales {}
balks calks {}
balks walks {}
balks bilks {}
balks bulks {}
balks banks {}
balks barks {}
balks basks {}
balks balls {}
balks balms {}
balks balky {}
might bight {}
might eight {}
might fight {}
might light {}
might night {}
might right {}
might sight {}
might tight {}
paths baths {}
paths laths {}
paths maths {}
paths oaths {}
paths pates {}
paths raths {}
paths piths {}
hooey gooey {}
hooey hokey {}
hooey holey {}
hooey homey {}
hooey honey {}
hooey pooey {}
hooey zooey {}
hooey hooky {}
haven maven {}
haven raven {}
haven haves {}
goads glads {}
goads loads {}
goads roads {}
goads toads {}
goads grads {}
goads golds {}
goads goods {}
goads goals {}
goads goats {}
right bight {}
right eight {}
right fight {}
right light {}
right night {}
right sight {}
right tight {}
jilts gilts {}
jilts hilts {}
jilts kilts {}
jilts lilts {}
jilts silts {}
jilts tilts {}
jilts wilts {}
jilts jolts {}
dines dices {}
dines dimes {}
dines dined {}
dines diner {}
dines fines {}
dines lines {}
dines mines {}
dines nines {}
dines pines {}
dines sines {}
dines tines {}
dines vines {}
dines wines {}
dines dunes {}
dines dynes {}
dines dives {}
dines dings {}
dines dinks {}
dines dints {}
anent agent {}
excel expel {}
spine opine {}
spine seine {}
spine shine {}
spine spice {}
spine spike {}
spine spina {}
spine swine {}
spine spire {}
spine spite {}
spine spins {}
spine spiny {}
blips clips {}
blips flips {}
blips slips {}
blips bliss {}
trays brays {}
trays drays {}
trays frays {}
trays grays {}
trays prays {}
trays trams {}
trays trans {}
trays traps {}
trays treys {}
moire noire {}
decry deary {}
decry decay {}
decry decoy {}
trait tract {}
trait trail {}
trait train {}
reals heals {}
reals meals {}
reals peals {}
reals reads {}
reals realm {}
reals seals {}
reals teals {}
reals veals {}
reals weals {}
reals zeals {}
reals rials {}
reals reels {}
reals reams {}
reals reaps {}
reals rears {}
minas micas {}
minas mynas {}
minas minds {}
minas mines {}
minas minis {}
minas minks {}
minas mints {}
minas minus {}
gowns downs {}
gowns goons {}
gowns towns {}
close chose {}
close clone {}
close clove {}
samba gamba {}
sprue spree {}
spars scars {}
spars sears {}
spars soars {}
spars spans {}
spars spark {}
spars stars {}
spars spurs {}
spars spats {}
miner diner {}
miner finer {}
miner liner {}
miner miler {}
miner mimer {}
miner miser {}
miner miter {}
miner mixer {}
miner minor {}
miner mines {}
debts dents {}
holed doled {}
holed haled {}
holed poled {}
holed soled {}
holed homed {}
holed honed {}
holed hosed {}
holed holer {}
holed holes {}
holed holey {}
tacet facet {}
tacet tacit {}
color colon {}
color dolor {}
funks bunks {}
funks dunks {}
funks finks {}
funks fucks {}
funks funds {}
funks gunks {}
funks hunks {}
funks junks {}
funks punks {}
funks funky {}
wrong prong {}
wrong wring {}
dewed hewed {}
dewed rewed {}
dewed sewed {}
dewed dewey {}
mazed dazed {}
mazed gazed {}
mazed hazed {}
mazed lazed {}
mazed maced {}
mazed maned {}
mazed mated {}
mazed razed {}
mazed mazer {}
mazed mazes {}
blats beats {}
blats blabs {}
blats blahs {}
blats flats {}
blats slats {}
blats brats {}
blats blots {}
finds binds {}
finds fends {}
finds hinds {}
finds kinds {}
finds minds {}
finds rinds {}
finds winds {}
finds funds {}
finds fines {}
finds finis {}
finds finks {}
broth booth {}
broth troth {}
broth wroth {}
pulpy pulps {}
pulpy puppy {}
lures cures {}
lures lores {}
lures lubes {}
lures lunes {}
lures lured {}
lures lurer {}
lures lyres {}
lures lutes {}
lures luxes {}
proms prams {}
proms prods {}
proms promo {}
proms props {}
proms prows {}
slops clops {}
slops flops {}
slops plops {}
slops shops {}
slops slaps {}
slops slips {}
slops slobs {}
slops sloes {}
slops slogs {}
slops slope {}
slops slots {}
slops slows {}
begat began {}
begat beget {}
begat begot {}
